client_id,total_transactions,total_spent,avg_transaction,largest_transaction,current_age,gender,yearly_income,total_debt,num_credit_cards,description
1875,7594,448275.81,59.03026204898604,1463.95,56,Male,$45202,$71022,4,Cruise Lines
1876,4044,211002.37,52.17664935707221,1095.44,50,Male,$44587,$17148,6,Travel Agencies
1877,13385,962198.11,71.8862988419873,1765.94,65,Male,$70673,$87605,4,Miscellaneous Metals
1879,3827,203616.88,53.20535145022211,1350.13,50,Male,$38179,$50559,2,Cruise Lines
1880,11049,435389.04,39.4052891664404,820.52,61,Male,$31579,$52419,3,Miscellaneous Metals
1881,15400,286659.65,18.61426298701299,1246.11,67,Male,$56542,$9097,6,Pottery and Ceramics
1882,5577,390791.44,70.07198135198135,2372.11,58,Male,$59322,$145137,3,Cruise Lines
1885,19402,942210.87,48.56256416864241,1428.73,46,Male,$37056,$75730,4,"Brick, Stone, and Related Materials"
1888,40105,1436784.28,35.825564892158084,2051.42,75,Female,$41513,$15899,3,Upholstery and Drapery Stores
1891,8956,331743.98,37.041534167038854,1117.28,47,Female,$34112,$39842,4,Steel Products Manufacturing
1895,9960,368067.03,36.95452108433735,2233.57,56,Female,$40848,$146608,2,Cruise Lines
1896,13978,385691.31,27.59273930462155,1739.54,50,Female,$40246,$74352,5,Cruise Lines
1897,14307,695167.96,48.58935905500803,3084.16,38,Male,$104049,$247623,2,Miscellaneous Metals
1898,12009,523378.75,43.582209176450995,3471.13,44,Male,$50993,$75783,5,Cruise Lines
1899,7372,209153.91,28.371393109061312,466.6,31,Female,$57166,$111755,2,"Furniture, Home Furnishings, and Equipment Stores"
1901,15808,399788.24,25.2902479757085,1441.53,63,Female,$33728,$107287,3,Upholstery and Drapery Stores
1902,10179,453278.41,44.53074074074074,1517.97,36,Female,$32522,$28260,2,Travel Agencies
1903,13290,562944.02,42.35846651617758,1838.13,50,Female,$71427,$115702,3,Steel Products Manufacturing
1904,19248,405180.89,21.05054499168745,1249.51,69,Male,$30983,$10019,5,Cruise Lines
1905,4464,189128.2,42.36742831541219,695.24,36,Male,$28489,$6087,4,Miscellaneous Metal Fabrication
1908,14371,1100362.67,76.56827430241458,949.95,78,Female,$44469,$12777,5,Legal Services and Attorneys
1909,19426,456019.09,23.47467775146711,1140.19,56,Male,$26510,$53023,4,Upholstery and Drapery Stores
1910,19022,606959.75,31.908303543265692,2060.2,49,Male,$35868,$48465,4,Upholstery and Drapery Stores
1913,10655,472526.78,44.34789113092445,1427.9,60,Female,$31121,$32768,5,Legal Services and Attorneys
1915,14068,894391.66,63.5763193062269,1366.37,54,Male,$52062,$97881,4,Steel Drums and Barrels
1916,7319,262030.01,35.80134034704194,1059.3,82,Male,$10142,$1809,7,Miscellaneous Metals
1917,12482,779376.04,62.439996795385355,1130.54,49,Male,$58503,$37838,4,Steelworks
1918,7620,349547.23,45.87233989501312,1076.86,45,Male,$42379,$64124,1,Airlines
1919,12984,597614.84,46.027020948860134,1991.74,83,Male,$80493,$2027,5,Miscellaneous Metal Fabrication
1920,16173,820419.82,50.72774500711061,1107.28,64,Male,$31244,$51924,4,Airlines
1921,8312,338618.46,40.73850577478345,1770.37,44,Male,$32064,$9833,3,Cruise Lines
1923,8949,325318.8,36.35253100905129,790.54,42,Male,$35119,$57463,3,Legal Services and Attorneys
1926,9706,299533.76,30.860679991757678,959.31,70,Female,$26574,$5244,3,Pottery and Ceramics
1928,9915,499461.43,50.37432476046394,960.87,56,Male,$55682,$82696,4,Floor Covering Stores
1931,14973,1009837.45,67.44389567888867,3477.66,58,Male,$82974,$181429,2,Cruise Lines
1936,10185,468820.77,46.03051251840943,1123.23,86,Female,$35685,$1135,5,Steelworks
1937,9891,587162.46,59.36330603579011,2126.53,65,Female,$17056,$29112,5,Cruise Lines
1940,9045,215124.46,23.783798783858483,878.03,40,Female,$26865,$19529,5,Department Stores
1941,20878,453229.1,21.70845387489223,1102.96,38,Male,$38609,$27463,3,"Tools, Parts, Supplies Manufacturing"
1942,5564,53036.53,9.532086628324945,1135.92,77,Female,$1,$0,3,Department Stores
1944,10396,419143.19,40.317736629472876,1353.67,62,Female,$49378,$104480,4,"Furniture, Home Furnishings, and Equipment Stores"
1945,5188,178694.8,34.443870470316114,903.04,56,Female,$30042,$9208,4,Leather Goods
1946,9560,289825.48,30.316472803347278,2573.48,76,Male,$41109,$21486,2,Cruise Lines
1954,10340,767352.57,74.21204738878143,1258.56,47,Female,$48406,$80441,3,Cruise Lines
1955,13073,469752.93,35.9330628011933,1704.57,85,Female,$28134,$2081,2,Hospitals
1956,7435,223041.11,29.99880430396772,1035.58,43,Female,$37371,$3378,4,Travel Agencies
1957,2849,279804.39,98.21143910143911,2507.17,40,Male,$95945,$222735,2,"Tools, Parts, Supplies Manufacturing"
1958,9195,275949.02,30.010768896139208,1033.14,51,Male,$37346,$64030,5,"Brick, Stone, and Related Materials"
1959,5190,444991.17,85.74010982658959,1242.56,46,Male,$52130,$80367,1,Legal Services and Attorneys
1962,11567,584137.89,50.500379527967496,1293.07,34,Male,$92375,$156949,5,Leather Goods
1963,42462,1253911.46,29.530202534030426,1199.8,98,Male,$33869,$370,7,Hospitals
1964,10714,424053.03,39.579338249019976,895.3,68,Male,$38637,$30595,4,Miscellaneous Metal Fabrication
1966,24266,474277.39,19.54493488832111,1011.7,42,Male,$31499,$45661,4,"Brick, Stone, and Related Materials"
1967,11570,422208.88,36.49169230769231,1078.75,55,Male,$61793,$686,4,"Furniture, Home Furnishings, and Equipment Stores"
1969,18538,856939.82,46.22612040133779,1827.42,84,Male,$44690,$2249,5,"Brick, Stone, and Related Materials"
1971,9932,343794.69,34.61484997986307,811.82,48,Male,$41690,$69869,2,Travel Agencies
1972,8777,171270.66,19.513576392844936,1454.68,73,Female,$13089,$10928,4,Cruise Lines
1973,4864,294705.98,60.5892228618421,2782.7,58,Female,$32520,$29433,4,Cruise Lines
1975,7245,282688.44,39.0184182194617,569.08,53,Female,$38972,$44098,3,Legal Services and Attorneys
1976,11697,769058.37,65.74834316491408,1575.76,33,Female,$56897,$0,5,"Brick, Stone, and Related Materials"
1977,11948,324703.61,27.176398560428524,3752.4,43,Female,$57185,$0,3,Cruise Lines
1979,5437,323343.78,59.47099135552695,3302.13,38,Female,$64647,$58250,4,Cruise Lines
1980,5180,268103.57,51.757445945945946,795.4,54,Male,$46603,$57177,1,Miscellaneous Metals
1981,5634,262638.3,46.61666666666667,903.24,48,Male,$39303,$23650,7,Travel Agencies
1983,11368,600389.83,52.814024454609424,4266.21,50,Male,$141161,$0,3,Cruise Lines
1985,18889,225513.91,11.938901477050136,365.15,50,Female,$1426,$3154,3,Telecommunication Services
1986,7045,362558.98,51.46330447125621,1467.27,44,Female,$48430,$62384,2,Fabricated Structural Metal Products
1987,4519,220524.43,48.79938703252932,1099.08,63,Male,$33686,$24997,2,Floor Covering Stores
1988,17096,1323029.82,77.388267430978,3010.22,59,Male,$109440,$180865,5,Music Stores - Musical Instruments
1989,16290,1251417.73,76.82122344996931,1367.3,31,Male,$67886,$7137,4,Department Stores
1992,15455,464370.3,30.046606276285992,997.76,63,Female,$23725,$47647,5,Travel Agencies
1993,8698,539047.35,61.97371234766613,1681.32,59,Female,$92785,$122254,6,Department Stores
1994,9021,430112.77,47.6790566456047,1614.02,48,Female,$78180,$102759,3,Hospitals
1995,11867,416625.38,35.107894160276395,1183.48,64,Female,$39206,$9219,4,Hospitals
1996,7569,343940.81,45.44072004227771,896.69,46,Female,$44768,$59862,3,Airlines
1997,10631,592162.39,55.7014758724485,1735.33,76,Male,$38800,$25867,7,Steelworks
1998,3972,74755.47,18.820611782477343,686.65,65,Male,$645,$790,3,Cruise Lines
